time,volume,complete,o,h,l,c
2019-03-18 21:40:00+00:00,9,True,1.32468,1.32473,1.32448,1.32448
2019-03-18 21:50:00+00:00,7,True,1.32443,1.32443,1.32421,1.32421
2019-03-18 22:00:00+00:00,28,True,1.32426,1.32466,1.32413,1.32456
2019-03-18 22:10:00+00:00,15,True,1.32456,1.32467,1.32445,1.32455
2019-03-18 22:20:00+00:00,18,True,1.3245,1.3245,1.32432,1.32447
2019-03-18 22:30:00+00:00,7,True,1.32443,1.32446,1.32438,1.32441
2019-03-18 22:40:00+00:00,13,True,1.32439,1.32439,1.32424,1.32424
2019-03-18 22:50:00+00:00,8,True,1.32427,1.3243,1.32423,1.32423
2019-03-18 23:00:00+00:00,19,True,1.32426,1.32468,1.32426,1.32468
2019-03-18 23:10:00+00:00,12,True,1.32467,1.32474,1.32464,1.32468
2019-03-18 23:20:00+00:00,63,True,1.32468,1.32576,1.32459,1.32531
2019-03-18 23:30:00+00:00,121,True,1.32534,1.32642,1.32532,1.32642
2019-03-18 23:40:00+00:00,34,True,1.32637,1.32643,1.32566,1.32566
2019-03-18 23:50:00+00:00,49,True,1.32563,1.32635,1.32554,1.32635
2019-03-19 00:00:00+00:00,25,True,1.32629,1.32629,1.32592,1.32611
2019-03-19 00:10:00+00:00,45,True,1.32607,1.32637,1.32596,1.32629
2019-03-19 00:20:00+00:00,45,True,1.32625,1.32691,1.32624,1.32675
2019-03-19 00:30:00+00:00,34,True,1.3267,1.32681,1.3266,1.32675
2019-03-19 00:40:00+00:00,21,True,1.32678,1.3268,1.32671,1.32672
2019-03-19 00:50:00+00:00,129,True,1.3267,1.3267,1.32587,1.32616
2019-03-19 01:00:00+00:00,19,True,1.32621,1.32624,1.32592,1.32606
2019-03-19 01:10:00+00:00,22,True,1.32611,1.32614,1.32597,1.32607
2019-03-19 01:20:00+00:00,21,True,1.32611,1.32618,1.32599,1.32617
2019-03-19 01:30:00+00:00,57,True,1.32615,1.32657,1.32615,1.32657
2019-03-19 01:40:00+00:00,41,True,1.3266,1.32679,1.32618,1.32627
2019-03-19 01:50:00+00:00,40,True,1.32622,1.32649,1.32616,1.32649
2019-03-19 02:00:00+00:00,9,True,1.32644,1.32657,1.32644,1.32645
2019-03-19 02:10:00+00:00,47,True,1.32649,1.32684,1.32648,1.32664
2019-03-19 02:20:00+00:00,61,True,1.32668,1.32741,1.32657,1.32741
2019-03-19 02:30:00+00:00,46,True,1.32742,1.3276,1.32729,1.32729
2019-03-19 02:40:00+00:00,36,True,1.32727,1.32738,1.32718,1.32736
2019-03-19 02:50:00+00:00,26,True,1.3274,1.32748,1.32725,1.32725
2019-03-19 03:00:00+00:00,13,True,1.32725,1.32736,1.3272,1.32725
2019-03-19 03:10:00+00:00,14,True,1.32729,1.32748,1.32729,1.3274
2019-03-19 03:20:00+00:00,18,True,1.32743,1.32749,1.3274,1.32749
2019-03-19 03:30:00+00:00,12,True,1.32744,1.32749,1.3274,1.3274
2019-03-19 03:40:00+00:00,19,True,1.32742,1.32756,1.32736,1.32756
2019-03-19 03:50:00+00:00,31,True,1.32754,1.32767,1.32728,1.32767
2019-03-19 04:00:00+00:00,36,True,1.32763,1.32793,1.32728,1.32793
2019-03-19 04:10:00+00:00,22,True,1.32791,1.32795,1.32766,1.32775
2019-03-19 04:20:00+00:00,10,True,1.3277,1.32778,1.32768,1.32773
2019-03-19 04:30:00+00:00,11,True,1.32776,1.32782,1.32774,1.32774
2019-03-19 04:40:00+00:00,23,True,1.32775,1.32784,1.32763,1.32763
2019-03-19 04:50:00+00:00,35,True,1.32766,1.32766,1.32737,1.32737
2019-03-19 05:00:00+00:00,16,True,1.32734,1.32743,1.32715,1.32715
2019-03-19 05:10:00+00:00,57,True,1.32713,1.32713,1.32665,1.32669
2019-03-19 05:20:00+00:00,47,True,1.32674,1.32674,1.32627,1.3263
2019-03-19 05:30:00+00:00,11,True,1.32634,1.32654,1.32634,1.32654
2019-03-19 05:40:00+00:00,21,True,1.32658,1.32696,1.32658,1.32687
2019-03-19 05:50:00+00:00,17,True,1.32683,1.32683,1.32668,1.32682
2019-03-19 06:00:00+00:00,52,True,1.32682,1.32685,1.32647,1.32676
2019-03-19 06:10:00+00:00,52,True,1.3268,1.32736,1.32678,1.32736
2019-03-19 06:20:00+00:00,55,True,1.32735,1.32747,1.32704,1.32711
2019-03-19 06:30:00+00:00,36,True,1.32715,1.32747,1.32709,1.32747
2019-03-19 06:40:00+00:00,38,True,1.32743,1.3275,1.32729,1.32732
2019-03-19 06:50:00+00:00,41,True,1.32737,1.32748,1.32713,1.32737
2019-03-19 07:00:00+00:00,107,True,1.32741,1.32744,1.32652,1.32661
2019-03-19 07:10:00+00:00,183,True,1.32657,1.32661,1.32554,1.3264
2019-03-19 07:20:00+00:00,84,True,1.32637,1.32725,1.32615,1.3268
2019-03-19 07:30:00+00:00,117,True,1.32684,1.32754,1.32677,1.32716
2019-03-19 07:40:00+00:00,65,True,1.3272,1.32746,1.32706,1.32742
2019-03-19 07:50:00+00:00,146,True,1.32745,1.32755,1.32662,1.32696
2019-03-19 08:00:00+00:00,370,True,1.32693,1.32719,1.32606,1.32676
2019-03-19 08:10:00+00:00,200,True,1.32684,1.3273,1.32647,1.32715
2019-03-19 08:20:00+00:00,205,True,1.32711,1.32714,1.32645,1.32645
